,race,c-charge-degree,age-cat,priors-count,is-recid
3919,1.0,0.0,1,1,0
3920,0.0,0.0,0,1,0
3921,0.0,0.0,1,2,1
3922,1.0,1.0,1,1,0
3923,0.0,0.0,1,0,0
3924,0.0,1.0,1,2,1
3925,1.0,1.0,2,0,1
3926,1.0,0.0,1,2,0
3927,1.0,1.0,0,0,1
3928,1.0,1.0,1,0,1
3930,0.0,1.0,0,1,1
3931,1.0,1.0,2,1,1
3932,0.0,0.0,0,0,0
3933,1.0,0.0,1,2,1
3934,0.0,0.0,1,2,0
3935,1.0,0.0,0,1,1
3936,0.0,0.0,0,0,0
3937,0.0,0.0,1,2,0
3938,0.0,1.0,1,0,1
3940,1.0,0.0,1,2,1
3941,0.0,0.0,1,2,1
3942,0.0,1.0,1,2,1
3943,1.0,1.0,2,0,1
3944,1.0,0.0,0,1,1
3945,1.0,0.0,1,1,1
3946,1.0,0.0,1,2,0
3947,1.0,0.0,1,2,0
3948,1.0,1.0,1,1,0
3949,1.0,0.0,2,2,0
3951,0.0,0.0,1,1,1
3952,0.0,0.0,1,1,0
3953,0.0,0.0,0,0,0
3954,0.0,0.0,2,2,1
3955,0.0,1.0,0,0,1
3956,1.0,0.0,0,1,0
3959,0.0,1.0,1,0,0
3960,1.0,0.0,2,1,1
3961,1.0,1.0,1,2,0
3962,1.0,0.0,2,1,1
3963,0.0,0.0,0,1,0
3964,1.0,1.0,1,1,1
3965,0.0,0.0,2,2,1
3966,1.0,0.0,2,1,1
3967,0.0,0.0,1,2,1
3968,0.0,1.0,0,1,1
3969,0.0,0.0,0,0,0
3970,1.0,0.0,1,2,0
3972,1.0,0.0,2,2,1
3973,1.0,1.0,1,0,1
3974,0.0,0.0,2,2,1
3975,1.0,1.0,2,2,1
3976,0.0,1.0,1,2,0
3977,0.0,1.0,1,0,0
3978,0.0,0.0,2,2,1
3979,1.0,0.0,1,0,1
3981,0.0,0.0,1,2,0
3982,1.0,0.0,0,0,1
3983,1.0,0.0,1,0,1
3984,0.0,0.0,1,1,1
3985,0.0,1.0,1,1,0
3986,1.0,1.0,1,1,1
3987,0.0,0.0,2,2,0
3988,0.0,0.0,1,1,0
3989,0.0,0.0,1,0,1
3990,0.0,0.0,1,2,1
3991,1.0,0.0,2,2,1
3992,0.0,0.0,1,2,0
3993,1.0,0.0,1,2,0
3994,0.0,1.0,1,2,0
3995,0.0,1.0,0,1,0
3996,1.0,0.0,1,1,0
3997,0.0,0.0,1,2,0
3998,0.0,0.0,1,2,0
3999,1.0,0.0,1,0,0
4000,1.0,1.0,1,0,1
4001,0.0,0.0,0,1,0
4002,0.0,0.0,1,2,0
4003,0.0,0.0,1,2,1
4004,1.0,0.0,0,0,1
4005,0.0,0.0,1,0,0
4006,1.0,0.0,0,0,1
4007,1.0,0.0,0,0,1
4008,0.0,1.0,2,0,1
4009,0.0,1.0,1,0,0
4010,0.0,1.0,2,1,0
4011,1.0,0.0,1,1,1
4012,0.0,0.0,1,1,0
4013,0.0,0.0,1,2,0
4014,1.0,0.0,2,2,1
4015,0.0,1.0,1,2,1
4016,1.0,0.0,0,1,1
4017,0.0,0.0,1,2,1
4018,0.0,1.0,1,0,1
4019,0.0,0.0,1,1,1
4020,0.0,1.0,2,1,1
4021,1.0,0.0,2,0,1
4022,0.0,0.0,1,2,1
4023,0.0,1.0,1,2,0
4024,1.0,0.0,2,0,1
4025,0.0,1.0,1,1,1
4026,0.0,0.0,1,0,1
4027,0.0,0.0,2,2,0
4028,0.0,1.0,1,2,1
4029,0.0,1.0,1,0,1
4030,0.0,0.0,0,0,0
4031,0.0,1.0,1,0,1
4032,0.0,0.0,0,0,0
4033,1.0,0.0,1,0,1
4034,0.0,1.0,1,0,1
4035,0.0,1.0,1,0,1
4036,0.0,1.0,1,1,1
4037,1.0,1.0,1,2,1
4038,0.0,0.0,1,2,1
4039,0.0,0.0,1,2,0
4040,0.0,0.0,1,2,1
4041,1.0,0.0,1,1,1
4042,0.0,1.0,1,2,1
4043,0.0,0.0,1,1,1
4044,1.0,1.0,1,2,0
4045,1.0,1.0,0,1,0
4046,0.0,1.0,2,2,0
4047,1.0,0.0,0,2,0
4048,0.0,1.0,1,2,0
4049,0.0,0.0,2,1,1
4050,1.0,0.0,1,1,0
4051,0.0,1.0,2,0,1
4052,0.0,0.0,1,1,1
4053,0.0,0.0,0,2,1
4054,1.0,1.0,1,2,1
4055,1.0,0.0,1,2,0
4056,0.0,1.0,0,1,0
4057,0.0,1.0,1,0,1
4058,1.0,1.0,0,1,1
4059,0.0,0.0,1,1,0
4060,1.0,0.0,2,1,0
4061,0.0,0.0,1,1,1
4062,1.0,0.0,2,2,1
4063,0.0,1.0,1,1,1
4064,1.0,1.0,0,1,0
4065,0.0,0.0,0,1,0
4066,1.0,0.0,2,1,1
4067,1.0,1.0,1,2,0
4069,1.0,0.0,2,1,1
4071,0.0,1.0,1,1,0
4072,0.0,0.0,2,2,0
4074,0.0,1.0,1,0,0
4075,0.0,0.0,1,1,1
4076,0.0,0.0,0,1,0
4077,0.0,1.0,2,0,1
4078,1.0,0.0,1,1,1
4080,0.0,0.0,0,0,0
4081,0.0,1.0,1,2,1
4082,1.0,1.0,1,1,1
4086,1.0,1.0,1,0,0
4087,0.0,0.0,0,1,0
4088,1.0,1.0,2,0,1
4089,1.0,1.0,1,2,0
4091,0.0,0.0,2,1,1
4092,0.0,0.0,2,1,1
4095,0.0,0.0,2,1,1
4096,0.0,0.0,2,0,1
4097,1.0,1.0,1,1,1
4098,1.0,1.0,2,0,1
4100,1.0,0.0,1,2,1
4101,0.0,1.0,1,2,0
4102,1.0,0.0,1,1,1
4103,1.0,0.0,1,1,0
4104,0.0,0.0,0,1,0
4105,0.0,0.0,1,2,1
4106,0.0,1.0,1,2,0
4107,1.0,1.0,2,1,1
4108,1.0,0.0,1,1,0
4109,0.0,0.0,1,0,1
4110,0.0,1.0,1,1,1
4111,1.0,1.0,2,0,0
4112,0.0,0.0,1,0,1
4113,1.0,0.0,1,1,1
4115,0.0,0.0,1,0,1
4116,0.0,1.0,1,0,1
4117,1.0,0.0,1,2,1
4119,0.0,0.0,0,0,1
4120,1.0,0.0,1,0,0
4121,0.0,0.0,0,2,0
4122,1.0,1.0,1,0,1
4123,1.0,0.0,1,2,0
4124,0.0,1.0,2,1,1
4125,0.0,1.0,1,0,1
4126,0.0,1.0,1,1,0
4127,1.0,0.0,1,2,1
4128,0.0,1.0,0,0,1
4129,0.0,1.0,1,1,1
4130,0.0,0.0,1,1,0
4131,0.0,1.0,0,0,1
4133,0.0,0.0,1,2,0
4134,0.0,1.0,0,1,1
4135,0.0,0.0,1,2,0
4136,1.0,0.0,0,0,0
4137,0.0,0.0,1,2,0
4138,1.0,0.0,1,2,0
4139,0.0,1.0,0,1,0
4140,0.0,0.0,1,2,0
4141,0.0,1.0,1,1,1
4142,1.0,0.0,1,1,0
4143,1.0,1.0,2,1,0
4145,1.0,1.0,0,1,0
4146,0.0,0.0,2,2,1
4147,1.0,1.0,1,1,1
4148,0.0,0.0,2,0,0
4149,0.0,1.0,1,0,1
4150,0.0,0.0,1,2,0
4151,0.0,0.0,2,2,1
4152,0.0,1.0,1,1,0
4153,0.0,1.0,2,2,0
4155,1.0,1.0,1,2,1
4156,0.0,0.0,0,0,1
4157,0.0,0.0,0,1,0
4158,0.0,0.0,1,0,1
4159,0.0,1.0,2,0,1
4160,1.0,0.0,2,2,0
4162,0.0,0.0,2,1,0
4163,1.0,0.0,1,0,1
4164,0.0,0.0,0,1,1
4166,0.0,0.0,2,2,0
4167,0.0,1.0,1,2,0
4168,0.0,0.0,1,2,0
4169,1.0,0.0,1,1,1
4170,0.0,0.0,1,2,0
4171,0.0,0.0,1,2,0
4172,0.0,1.0,1,2,0
4173,0.0,1.0,1,1,0
4174,0.0,0.0,2,1,1
4175,1.0,0.0,1,1,0
4176,0.0,0.0,1,2,0
4177,1.0,0.0,0,1,1
4178,0.0,0.0,1,1,1
4179,0.0,0.0,1,2,0
4180,0.0,0.0,1,1,0
4181,1.0,1.0,2,0,0
4182,0.0,0.0,0,2,0
4185,1.0,0.0,1,2,0
4186,0.0,0.0,2,2,1
4187,0.0,1.0,0,1,0
4188,0.0,0.0,2,2,0
4189,0.0,1.0,0,1,0
4190,0.0,0.0,2,1,1
4191,1.0,1.0,2,1,1
4192,1.0,0.0,2,2,1
4193,1.0,1.0,1,0,1
4194,1.0,0.0,1,2,1
4195,0.0,0.0,1,0,0
4196,1.0,0.0,2,1,1
4197,0.0,1.0,1,1,1
4198,1.0,0.0,2,2,1
4200,0.0,0.0,1,0,0
4202,0.0,0.0,2,2,0
4204,0.0,1.0,2,0,1
4205,0.0,1.0,0,2,0
4206,0.0,0.0,0,1,1
4208,0.0,0.0,1,1,1
4210,0.0,1.0,1,2,1
4211,1.0,1.0,1,2,0
4212,0.0,1.0,2,0,1
4214,1.0,0.0,1,1,1
4215,1.0,0.0,1,1,0
4218,0.0,0.0,1,2,0
4219,0.0,0.0,1,2,1
4220,0.0,1.0,0,1,0
4221,1.0,0.0,1,2,1
4222,1.0,1.0,1,0,0
4223,0.0,0.0,0,0,1
4224,1.0,1.0,1,2,0
4225,0.0,1.0,2,2,0
4226,0.0,0.0,1,1,1
4227,0.0,0.0,1,2,0
4228,0.0,0.0,1,2,0
4230,0.0,1.0,2,2,0
4231,0.0,0.0,0,1,0
4232,0.0,0.0,1,2,1
4233,1.0,1.0,2,0,1
4234,0.0,0.0,1,2,1
4235,0.0,0.0,2,1,1
4237,0.0,0.0,0,0,0
4238,1.0,0.0,2,2,0
4239,0.0,0.0,1,2,0
4240,0.0,1.0,1,1,1
4241,1.0,0.0,2,2,0
4243,0.0,0.0,1,2,0
4244,0.0,1.0,0,0,0
4245,0.0,0.0,1,2,0
4246,1.0,0.0,2,2,1
4247,1.0,0.0,2,0,1
4248,0.0,0.0,2,0,1
4249,0.0,1.0,1,0,1
4250,1.0,1.0,2,0,1
4251,0.0,0.0,1,1,0
4252,0.0,0.0,0,0,0
4253,1.0,1.0,1,0,0
4254,1.0,1.0,1,1,1
4256,1.0,0.0,0,0,1
4257,0.0,1.0,1,2,0
4258,1.0,0.0,1,1,1
4259,1.0,0.0,0,0,1
4260,0.0,0.0,2,0,1
4261,0.0,1.0,1,2,0
4263,0.0,0.0,1,2,0
4264,1.0,0.0,1,2,1
4265,0.0,1.0,1,0,0
4266,0.0,0.0,1,2,1
4267,0.0,1.0,1,1,0
4268,1.0,0.0,1,1,1
4269,0.0,0.0,2,2,0
4270,1.0,0.0,1,1,1
4271,0.0,1.0,1,1,1
4272,0.0,0.0,1,1,1
4273,1.0,0.0,1,2,0
4274,0.0,0.0,0,1,0
4275,1.0,0.0,1,0,1
4276,1.0,0.0,2,1,0
4278,0.0,1.0,0,0,1
4279,0.0,0.0,1,2,0
4281,0.0,1.0,0,1,0
4283,0.0,0.0,1,2,1
4284,1.0,0.0,0,1,0
4285,1.0,1.0,2,1,1
4286,1.0,0.0,1,2,0
4287,1.0,1.0,1,0,0
4289,1.0,1.0,0,2,0
4292,0.0,0.0,0,1,0
4293,0.0,1.0,2,0,0
4294,0.0,0.0,2,2,0
4295,1.0,1.0,1,1,1
4296,1.0,1.0,2,2,0
4297,0.0,1.0,0,1,1
4298,0.0,0.0,1,0,1
4299,0.0,1.0,2,2,1
4300,1.0,0.0,2,1,0
4301,0.0,0.0,2,2,1
4302,1.0,1.0,1,2,0
4303,1.0,0.0,1,0,0
4304,0.0,0.0,1,2,0
4305,1.0,0.0,2,1,1
4306,0.0,0.0,2,2,0
4307,1.0,0.0,1,1,1
4309,0.0,0.0,1,1,0
4311,1.0,0.0,1,1,0
4312,1.0,0.0,2,1,1
4313,1.0,1.0,2,0,1
4314,0.0,0.0,1,0,1
4315,1.0,0.0,1,1,1
4316,0.0,0.0,1,1,0
4317,1.0,0.0,2,2,0
4318,0.0,0.0,0,1,0
4319,0.0,0.0,0,0,1
4320,0.0,0.0,1,1,0
4321,0.0,0.0,2,0,1
4322,1.0,1.0,2,0,1
4323,0.0,1.0,2,0,1
4324,0.0,1.0,0,0,1
4325,0.0,0.0,1,0,1
4326,0.0,0.0,2,0,0
4327,0.0,0.0,1,2,0
4329,0.0,0.0,2,1,1
4330,1.0,0.0,1,1,0
4331,0.0,0.0,0,2,0
4332,0.0,0.0,1,1,0
4333,0.0,0.0,0,0,1
4334,0.0,0.0,1,0,1
4335,1.0,0.0,1,2,0
4336,0.0,0.0,2,0,1
4337,0.0,0.0,1,1,0
4338,1.0,1.0,0,1,1
4340,1.0,1.0,1,1,0
4343,0.0,0.0,1,0,1
4345,1.0,1.0,1,1,0
4346,0.0,0.0,1,0,0
4347,1.0,0.0,1,1,1
4348,0.0,1.0,1,2,0
4349,1.0,1.0,0,0,1
4350,1.0,1.0,1,0,1
4351,0.0,0.0,0,1,0
4352,0.0,0.0,2,1,1
4353,0.0,0.0,0,1,0
4354,1.0,0.0,1,1,1
4355,0.0,0.0,1,1,1
4356,0.0,1.0,1,0,0
4357,1.0,1.0,1,1,0
4358,0.0,1.0,0,0,0
4359,0.0,1.0,1,1,1
4360,0.0,0.0,1,2,0
4361,1.0,0.0,1,2,1
4362,0.0,0.0,0,1,0
4363,0.0,0.0,1,1,1
4364,0.0,0.0,1,2,0
4365,0.0,0.0,1,0,0
4366,0.0,0.0,0,0,1
4367,1.0,0.0,1,1,0
4368,1.0,0.0,0,0,1
4369,0.0,0.0,1,0,1
4370,0.0,0.0,1,1,1
4371,0.0,0.0,0,1,1
4372,0.0,0.0,0,1,1
4373,0.0,1.0,1,0,0
4374,0.0,0.0,1,2,1
4375,1.0,1.0,1,1,0
4376,1.0,0.0,0,0,0
4377,0.0,0.0,0,1,0
4379,0.0,1.0,1,1,0
4380,0.0,1.0,0,1,0
4381,0.0,1.0,1,0,1
4382,1.0,0.0,1,1,0
4383,1.0,0.0,1,2,0
4384,1.0,0.0,1,0,1
4385,1.0,1.0,2,1,1
4386,0.0,0.0,1,2,0
4387,1.0,0.0,1,2,1
4388,1.0,0.0,1,0,1
4389,1.0,1.0,1,0,1
4390,0.0,0.0,1,2,1
4391,0.0,0.0,0,0,1
4392,1.0,1.0,1,0,1
4393,0.0,0.0,1,2,0
4394,1.0,1.0,1,2,1
4395,0.0,0.0,0,1,1
4396,0.0,1.0,1,0,1
4397,0.0,0.0,1,2,1
4398,1.0,0.0,1,1,1
4399,1.0,1.0,1,0,1
4400,0.0,0.0,1,2,0
4401,0.0,0.0,1,1,0
4402,1.0,1.0,1,1,1
4404,0.0,1.0,1,0,1
4405,1.0,0.0,1,1,1
4406,0.0,0.0,1,1,0
4407,0.0,1.0,1,0,1
4408,1.0,1.0,1,1,1
4411,0.0,1.0,1,0,1
4412,1.0,1.0,1,0,1
4413,1.0,0.0,0,1,0
4414,0.0,0.0,0,0,1
4416,0.0,1.0,0,1,0
4417,0.0,0.0,2,0,0
4418,0.0,0.0,1,1,0
4419,0.0,1.0,0,1,1
4420,0.0,1.0,1,1,0
4421,0.0,0.0,0,2,0
4423,1.0,1.0,0,0,1
4424,1.0,0.0,1,1,0
4426,0.0,1.0,0,0,0
4427,1.0,0.0,1,0,0
4428,1.0,1.0,1,0,0
4429,0.0,0.0,1,2,0
4430,0.0,0.0,1,1,1
4431,1.0,1.0,0,0,0
4432,1.0,1.0,1,0,1
4434,0.0,0.0,1,2,0
4435,1.0,0.0,1,0,1
4436,0.0,0.0,2,2,1
4437,1.0,1.0,1,0,1
4439,0.0,0.0,1,2,0
4440,1.0,0.0,2,0,1
4441,0.0,1.0,0,1,1
4442,0.0,0.0,1,1,1
4443,1.0,1.0,2,1,1
4445,0.0,1.0,2,2,0
4448,0.0,0.0,2,2,1
4449,0.0,0.0,2,1,1
4450,1.0,1.0,1,1,1
4451,1.0,0.0,1,2,0
4452,0.0,0.0,0,0,0
4453,1.0,0.0,0,1,1
4454,0.0,0.0,0,0,1
4455,1.0,0.0,1,1,1
4456,1.0,1.0,1,1,1
4457,0.0,0.0,2,2,0
4458,1.0,0.0,1,1,0
4459,0.0,0.0,0,0,0
4460,0.0,0.0,1,2,0
4462,0.0,0.0,1,0,1
4463,0.0,0.0,0,1,0
4464,0.0,0.0,0,1,0
4465,1.0,0.0,0,1,1
4467,0.0,0.0,0,1,1
4468,0.0,1.0,1,0,1
4469,1.0,1.0,2,0,0
4471,0.0,0.0,1,1,1
4473,0.0,0.0,2,2,0
4474,0.0,0.0,1,0,0
4475,1.0,0.0,1,1,1
4476,0.0,1.0,2,0,0
4477,1.0,0.0,0,1,0
4478,1.0,1.0,1,2,0
4480,1.0,0.0,0,0,0
4481,1.0,1.0,2,1,0
4482,1.0,0.0,1,1,0
4483,0.0,0.0,1,2,0
4484,0.0,1.0,0,0,0
4485,0.0,0.0,1,2,1
4486,1.0,0.0,1,0,0
4487,1.0,0.0,1,2,0
4489,1.0,0.0,1,1,0
4490,0.0,1.0,1,0,1
4491,1.0,1.0,2,1,1
4492,1.0,0.0,0,0,0
4494,0.0,0.0,1,2,0
4495,0.0,0.0,1,0,1
4496,0.0,1.0,1,2,0
4497,0.0,1.0,0,1,1
4498,1.0,0.0,1,2,1
4499,0.0,0.0,2,1,1
4500,1.0,0.0,0,0,1
4501,0.0,0.0,1,1,1
4502,1.0,0.0,2,1,0
4504,0.0,0.0,1,2,0
4505,1.0,1.0,2,1,1
4506,1.0,0.0,1,0,1
4508,0.0,0.0,2,2,0
4509,0.0,1.0,1,0,1
4510,1.0,1.0,1,1,0
4511,0.0,0.0,0,1,0
4512,0.0,0.0,1,0,1
4513,0.0,1.0,1,1,1
4515,0.0,0.0,2,2,1
4516,1.0,1.0,1,0,1
4517,0.0,0.0,1,1,0
4518,0.0,0.0,0,0,1
4519,0.0,0.0,0,1,1
4521,0.0,0.0,1,2,0
4522,0.0,0.0,1,2,0
4524,0.0,0.0,2,1,1
4525,0.0,0.0,1,2,0
4526,0.0,0.0,0,1,1
4527,0.0,0.0,1,0,0
4528,0.0,1.0,1,2,1
4529,0.0,0.0,1,1,1
4530,0.0,0.0,1,0,1
4531,0.0,0.0,0,1,0
4532,1.0,0.0,1,1,0
4533,0.0,1.0,1,1,0
4534,1.0,0.0,1,0,1
4535,0.0,1.0,1,0,1
4536,1.0,0.0,0,1,0
4537,0.0,0.0,1,0,1
4538,1.0,0.0,0,1,0
4539,0.0,0.0,0,1,0
4540,1.0,0.0,1,0,1
4541,1.0,0.0,2,1,1
4542,0.0,0.0,2,1,0
4543,0.0,0.0,0,2,0
4544,1.0,1.0,1,0,1
4545,0.0,0.0,0,1,0
4546,0.0,0.0,1,2,0
4547,0.0,0.0,1,0,1
4548,1.0,1.0,1,1,0
4549,1.0,0.0,2,1,1
4550,0.0,0.0,0,0,1
4551,0.0,0.0,0,1,0
4552,0.0,0.0,1,1,0
4554,0.0,0.0,1,0,1
4555,0.0,1.0,1,0,0
4556,1.0,0.0,2,1,1
4558,1.0,1.0,0,0,1
4559,0.0,0.0,1,2,0
4560,0.0,0.0,1,2,0
4561,0.0,0.0,0,2,0
4562,1.0,1.0,1,0,1
4564,1.0,1.0,1,1,1
4565,0.0,0.0,1,2,0
4566,1.0,0.0,1,0,0
4568,0.0,1.0,2,2,1
4571,1.0,0.0,1,0,0
4572,0.0,1.0,2,1,1
4573,0.0,0.0,1,1,0
4574,0.0,1.0,0,0,0
4575,0.0,1.0,1,1,0
4577,0.0,0.0,0,0,1
4578,0.0,1.0,2,2,0
4579,1.0,0.0,0,1,1
4580,0.0,0.0,1,1,1
4581,1.0,0.0,1,1,0
4582,0.0,0.0,1,2,1
4583,0.0,1.0,2,2,0
4584,0.0,0.0,0,1,0
4585,0.0,0.0,2,2,0
4586,0.0,1.0,2,2,1
4587,0.0,0.0,1,0,1
4588,1.0,0.0,0,0,1
4589,1.0,0.0,1,0,0
4590,0.0,1.0,1,0,0
4591,1.0,0.0,1,1,1
4592,1.0,0.0,1,1,1
4593,0.0,1.0,1,0,0
4594,0.0,0.0,1,2,1
4595,0.0,1.0,2,0,0
4596,1.0,0.0,1,2,0
4597,0.0,1.0,1,2,0
4599,1.0,1.0,2,1,1
4600,0.0,0.0,0,1,0
4601,1.0,0.0,1,1,0
4603,0.0,0.0,1,2,0
4604,1.0,0.0,1,1,0
4605,1.0,0.0,0,0,1
4606,0.0,0.0,0,0,0
4607,0.0,0.0,1,2,0
4608,0.0,0.0,1,0,1
4609,0.0,0.0,1,1,1
4610,1.0,0.0,1,2,0
4612,0.0,1.0,1,0,0
4614,0.0,0.0,2,1,1
4615,1.0,0.0,2,1,1
4616,0.0,0.0,1,0,1
4617,1.0,1.0,2,0,1
4618,1.0,0.0,1,1,1
4619,0.0,1.0,0,1,1
4620,0.0,0.0,1,2,1
4621,1.0,1.0,0,0,0
4622,0.0,1.0,2,2,0
4623,0.0,1.0,1,2,0
4624,1.0,0.0,0,1,0
4625,1.0,0.0,1,1,1
4626,0.0,0.0,0,1,1
4627,0.0,1.0,1,2,0
4628,1.0,1.0,0,2,0
4629,1.0,1.0,1,0,0
4630,0.0,0.0,1,2,0
4631,0.0,0.0,2,2,0
4632,1.0,0.0,1,1,1
4633,1.0,1.0,2,0,1
4635,1.0,0.0,0,0,1
4636,0.0,1.0,2,2,0
4638,1.0,0.0,1,1,1
4639,0.0,0.0,0,1,1
4641,0.0,0.0,1,2,1
4642,0.0,0.0,0,1,0
4643,0.0,0.0,1,1,1
4644,0.0,1.0,1,2,0
4645,1.0,0.0,0,0,1
4647,1.0,1.0,2,2,0
4648,0.0,0.0,1,2,0
4649,0.0,0.0,1,2,0
4650,0.0,1.0,1,2,0
4651,1.0,0.0,2,0,1
4652,1.0,0.0,1,1,1
4653,1.0,1.0,2,1,0
4654,0.0,1.0,2,2,0
4655,0.0,0.0,0,0,0
4656,0.0,0.0,1,2,0
4657,1.0,0.0,2,0,0
4658,0.0,1.0,0,1,1
4659,1.0,0.0,2,1,0
4661,0.0,1.0,1,0,0
4662,1.0,1.0,1,2,0
4663,0.0,0.0,1,2,0
4664,1.0,1.0,2,0,1
4666,1.0,0.0,1,2,0
4667,0.0,0.0,1,2,0
4668,1.0,0.0,2,1,1
4669,0.0,0.0,1,1,0
4670,0.0,0.0,1,0,1
4671,0.0,1.0,1,0,0
4672,1.0,0.0,1,1,1
4674,0.0,0.0,2,1,1
4675,0.0,1.0,1,1,1
4676,0.0,0.0,1,1,0
4678,1.0,0.0,0,1,0
4679,0.0,1.0,0,0,0
4680,0.0,0.0,1,2,0
4681,0.0,1.0,0,0,1
4682,1.0,1.0,2,1,1
4683,0.0,0.0,2,2,1
4685,1.0,0.0,1,1,0
4687,0.0,0.0,0,2,0
4688,0.0,0.0,2,1,0
4689,0.0,1.0,1,2,0
4690,1.0,0.0,2,1,1
4691,0.0,0.0,1,1,1
4692,0.0,1.0,1,1,1
4693,1.0,0.0,0,0,0
4694,1.0,0.0,1,1,1
4696,0.0,0.0,0,1,0
4697,1.0,0.0,1,1,1
4699,0.0,0.0,1,2,0
4701,0.0,0.0,1,2,1
4702,0.0,0.0,1,1,0
4704,1.0,0.0,1,1,1
4705,0.0,1.0,1,2,0
4706,0.0,1.0,1,1,1
4707,1.0,1.0,0,0,0
4710,0.0,1.0,1,1,0
4711,0.0,0.0,2,2,0
4712,1.0,0.0,1,0,1
4713,0.0,0.0,0,1,0
4714,0.0,0.0,1,1,1
4715,0.0,0.0,0,1,1
4716,0.0,0.0,1,1,1
4717,0.0,0.0,2,0,1
4718,1.0,1.0,1,1,1
4719,1.0,0.0,1,0,0
4721,0.0,0.0,1,1,1
4722,0.0,1.0,1,2,0
4723,0.0,1.0,1,2,0
4724,0.0,0.0,1,2,0
4725,1.0,0.0,1,2,1
4726,0.0,1.0,1,0,1
4727,0.0,0.0,1,1,1
4728,1.0,0.0,1,2,0
4729,0.0,0.0,2,1,1
4730,0.0,0.0,0,1,0
4731,0.0,0.0,1,2,0
4732,1.0,0.0,1,2,0
4733,1.0,0.0,2,1,1
4734,1.0,0.0,1,2,0
4735,0.0,1.0,1,1,1
4736,0.0,0.0,1,2,0
4738,1.0,0.0,0,1,1
4740,1.0,1.0,1,1,1
4741,1.0,1.0,2,0,1
4743,0.0,1.0,1,2,1
4744,0.0,0.0,0,1,0
4745,0.0,1.0,0,0,1
4746,0.0,1.0,1,1,0
4747,0.0,1.0,1,2,0
4748,1.0,0.0,0,1,1
4749,0.0,0.0,0,1,0
4750,0.0,0.0,1,1,1
4751,0.0,0.0,2,2,1
4752,0.0,0.0,1,1,0
4753,0.0,1.0,1,2,0
4754,1.0,0.0,0,0,0
4755,0.0,1.0,1,2,0
4756,1.0,0.0,0,1,0
4757,0.0,0.0,1,2,0
4758,1.0,1.0,1,2,1
4760,1.0,0.0,2,1,1
4761,1.0,1.0,1,2,0
4762,0.0,1.0,2,2,1
4763,1.0,0.0,0,0,1
4764,0.0,0.0,1,2,1
4765,1.0,1.0,2,0,1
4766,1.0,1.0,2,0,1
4767,0.0,0.0,2,2,1
4768,1.0,1.0,1,0,1
4769,1.0,1.0,2,2,1
4770,0.0,0.0,0,2,0
4771,0.0,1.0,1,1,0
4772,0.0,1.0,1,2,0
4773,1.0,1.0,1,0,1
4774,0.0,1.0,1,1,1
4775,1.0,0.0,1,1,1
4776,0.0,0.0,0,1,0
4777,1.0,0.0,1,1,1
4778,0.0,0.0,1,1,0
4779,0.0,0.0,1,2,0
4780,0.0,0.0,1,1,1
4781,0.0,0.0,1,2,1
4782,0.0,1.0,1,2,1
4785,0.0,0.0,1,1,1
4786,0.0,0.0,1,2,0
4787,1.0,0.0,0,1,1
4788,0.0,0.0,1,1,0
4789,0.0,0.0,1,2,0
4790,1.0,0.0,1,0,1
4792,1.0,0.0,2,1,0
4793,1.0,0.0,1,2,0
4795,1.0,0.0,1,2,0
4796,0.0,1.0,0,1,0
4798,0.0,0.0,1,1,1
4799,0.0,0.0,1,1,1
4800,1.0,1.0,1,1,0
4801,1.0,0.0,0,1,0
4802,0.0,0.0,1,0,1
4804,0.0,0.0,1,2,0
4805,1.0,0.0,1,0,1
4806,0.0,0.0,0,1,0
4807,0.0,1.0,1,0,0
4808,0.0,0.0,1,2,0
4809,0.0,0.0,1,1,0
4810,1.0,0.0,1,0,0
4812,0.0,0.0,1,2,0
4813,0.0,0.0,0,1,0
4815,0.0,0.0,0,2,0
4816,0.0,1.0,1,1,0
4817,1.0,0.0,1,0,0
4818,0.0,1.0,1,0,0
4819,1.0,0.0,1,0,0
4820,1.0,0.0,1,0,1
4821,0.0,0.0,1,1,0
4822,0.0,0.0,0,1,0
4823,0.0,0.0,1,0,1
4824,0.0,1.0,1,0,1
4826,1.0,1.0,2,2,1
4827,1.0,1.0,1,1,1
4830,1.0,0.0,0,1,1
4831,1.0,0.0,0,1,1
4833,0.0,1.0,0,2,0
4834,1.0,0.0,1,1,1
4835,0.0,1.0,1,1,1
4836,0.0,0.0,1,2,0
4837,0.0,1.0,2,2,0
4838,0.0,0.0,1,2,0
4839,0.0,1.0,0,1,0
4840,0.0,1.0,1,1,0
4841,0.0,0.0,1,0,1
4842,0.0,0.0,1,2,0
4843,1.0,0.0,0,1,0
4844,0.0,0.0,0,1,1
4845,1.0,0.0,2,1,0
4846,0.0,0.0,0,1,0
4847,1.0,0.0,1,2,1
4849,0.0,0.0,0,0,0
4850,0.0,0.0,2,1,1
4851,0.0,1.0,0,0,0
4852,1.0,0.0,1,1,1
4853,0.0,0.0,1,2,0
4856,0.0,1.0,1,1,1
4857,1.0,1.0,1,2,0
4858,0.0,0.0,1,2,0
4859,1.0,1.0,0,2,0
4860,0.0,0.0,0,1,0
4861,0.0,0.0,1,1,0
4862,1.0,0.0,2,1,1
4863,0.0,1.0,1,2,0
4864,1.0,0.0,1,0,0
